Date and Time	Latitude of location reported by game	Longitude of location reported by game
2023-12-09T18:48:29.117Z	0	0
2023-12-09T18:51:09.086Z	52.31765	13.12503
2023-12-09T18:53:00.985Z	52.317089	13.128235
2023-12-09T18:57:12.992Z	52.315325	13.132687
2023-12-09T19:00:13.420Z	0	0
2023-12-09T19:08:39.379Z	0	0
2023-12-09T19:08:44.259Z	0	0
2023-12-09T19:14:06.020Z	0	0
2023-12-09T19:14:11.411Z	0	0
2023-12-09T19:19:36.024Z	0	0
2023-12-09T19:20:11.419Z	0	0
2023-12-09T20:37:09.507Z	0	0
2023-12-09T20:37:14.315Z	0	0
2023-12-09T20:42:36.752Z	0	0
2023-12-09T20:42:41.473Z	0	0
2023-12-09T20:43:11.904Z	0	0
2023-12-09T20:43:41.909Z	0	0
2023-12-09T20:44:12.936Z	0	0
2023-12-09T20:44:42.894Z	0	0
2023-12-09T20:45:19.815Z	0	0
2023-12-09T20:48:05.348Z	0	0
2023-12-09T20:48:35.977Z	0	0
2023-12-09T20:49:06.926Z	0	0
2023-12-09T20:49:36.607Z	0	0
2023-12-09T20:50:07.481Z	0	0
2023-12-09T20:50:38.059Z	0	0
2023-12-09T20:51:07.994Z	0	0
2023-12-09T20:51:37.952Z	0	0
2023-12-09T20:52:07.976Z	0	0
2023-12-09T20:52:38.943Z	0	0
2023-12-09T20:53:09.139Z	0	0
2023-12-09T20:53:39.404Z	0	0
2023-12-09T20:54:10.401Z	0	0
2023-12-09T20:54:40.854Z	0	0
2023-12-09T20:55:10.991Z	0	0
2023-12-09T20:55:42.155Z	0	0
2023-12-09T20:56:13.008Z	0	0
2023-12-09T20:56:42.541Z	0	0
2023-12-09T20:57:14.089Z	0	0
2023-12-09T20:57:18.997Z	0	0
2023-12-09T20:57:49.953Z	0	0
2023-12-09T21:02:31.817Z	0	0
2023-12-09T21:03:12.239Z	0	0
2023-12-09T21:08:02.391Z	0	0
2023-12-09T21:08:33.291Z	0	0
2023-12-09T21:09:03.405Z	0	0
2023-12-09T21:09:34.911Z	0	0
2023-12-09T21:10:04.428Z	0	0
2023-12-09T21:10:35.033Z	0	0
2023-12-09T21:11:05.928Z	0	0
2023-12-09T21:11:36.850Z	0	0
2023-12-09T21:12:06.857Z	0	0
2023-12-09T21:12:37.390Z	0	0
2023-12-09T21:13:07.919Z	0	0
2023-12-09T21:13:38.846Z	0	0
2023-12-09T21:14:08.866Z	0	0
2023-12-09T21:14:39.966Z	0	0
2023-12-09T21:15:10.562Z	0	0
2023-12-09T21:15:42.131Z	0	0
2023-12-09T21:16:21.120Z	0	0
2023-12-09T21:16:51.529Z	0	0
2023-12-09T21:17:22.485Z	0	0
2023-12-09T21:17:53.353Z	0	0
2023-12-09T21:18:23.833Z	0	0
2023-12-09T21:18:57.506Z	0	0
2023-12-09T21:19:28.368Z	0	0
2023-12-09T21:19:57.975Z	0	0
2023-12-09T21:20:27.832Z	0	0
2023-12-09T21:20:59.316Z	0	0
2023-12-09T21:21:29.772Z	0	0
2023-12-09T21:22:00.483Z	0	0
2023-12-09T21:22:30.140Z	0	0
2023-12-09T21:23:00.643Z	0	0
2023-12-09T21:23:30.663Z	0	0
2023-12-09T21:24:00.767Z	0	0
2023-12-09T21:24:30.929Z	0	0
2023-12-09T21:25:01.035Z	0	0
2023-12-09T21:25:30.651Z	0	0
2023-12-09T21:26:00.756Z	0	0
2023-12-09T21:26:31.217Z	0	0
2023-12-09T21:27:01.304Z	0	0
2023-12-09T21:27:30.999Z	0	0
2023-12-09T21:28:01.137Z	0	0
2023-12-09T21:28:31.734Z	0	0
2023-12-09T21:29:42.217Z	52.318305	13.127779
2023-12-09T21:30:06.026Z	0	0
2023-12-09T21:30:10.506Z	0	0
2023-12-09T21:31:44.740Z	52.318305	13.127779
2023-12-09T21:31:49.409Z	0	0
2023-12-09T21:31:58.979Z	52.318305	13.127779
2023-12-09T21:35:26.162Z	0	0
2023-12-09T21:36:50.743Z	52.318305	13.127779
2023-12-10T07:33:58.654Z	52.318305	13.127779
2023-12-10T07:36:30.511Z	0	0
2023-12-10T07:39:20.627Z	52.318305	13.127779
2023-12-10T07:41:59.452Z	0	0
2023-12-10T07:44:45.840Z	0	0
2023-12-10T07:45:22.122Z	0	0
2023-12-10T07:45:52.866Z	0	0
2023-12-10T07:46:23.899Z	0	0
2023-12-10T07:47:28.450Z	0	0
2023-12-10T07:51:37.867Z	0	0
2023-12-10T07:52:43.010Z	0	0
2023-12-10T07:56:54.890Z	0	0
2023-12-10T07:58:00.873Z	0	0
2023-12-10T08:02:10.494Z	0	0
2023-12-10T08:03:26.450Z	0	0
2023-12-10T08:07:25.414Z	0	0
2023-12-10T08:07:55.713Z	0	0
2023-12-10T08:08:26.464Z	0	0
2023-12-10T08:08:55.770Z	0	0
2023-12-10T08:09:35.573Z	0	0
2023-12-10T08:10:06.971Z	0	0
2023-12-10T08:10:36.513Z	0	0
2023-12-10T08:11:08.083Z	0	0
2023-12-10T08:11:38.010Z	0	0
2023-12-10T08:12:08.392Z	0	0
2023-12-10T08:12:40.059Z	0	0
2023-12-10T08:13:09.916Z	0	0
2023-12-10T08:13:41.036Z	0	0
2023-12-10T08:14:10.641Z	0	0
2023-12-10T08:17:22.833Z	0	0
2023-12-10T08:19:12.548Z	0	0
2023-12-10T08:19:43.189Z	0	0
2023-12-10T08:20:13.474Z	0	0
2023-12-10T08:20:43.958Z	0	0
2023-12-10T08:21:14.960Z	0	0
2023-12-10T08:21:44.504Z	0	0
2023-12-10T08:22:14.640Z	0	0
2023-12-10T08:22:44.466Z	0	0
2023-12-10T08:23:15.907Z	0	0
2023-12-10T08:23:45.915Z	0	0
2023-12-10T08:24:17.022Z	0	0
2023-12-10T08:24:47.081Z	0	0
2023-12-10T08:25:17.505Z	0	0
2023-12-10T08:25:47.658Z	0	0
2023-12-10T08:26:17.322Z	0	0
2023-12-10T08:26:48.096Z	0	0
2023-12-10T08:27:17.937Z	0	0
2023-12-10T08:27:49.050Z	0	0
2023-12-10T08:28:18.431Z	0	0
2023-12-10T08:28:50.131Z	0	0
2023-12-10T08:29:20.959Z	0	0
2023-12-10T08:30:02.166Z	0	0
2023-12-10T08:35:15.733Z	0	0
2023-12-10T10:23:05.009Z	0	0
2023-12-10T10:23:09.959Z	0	0
2023-12-10T10:23:49.354Z	0	0
2023-12-10T10:28:07.465Z	0	0
2023-12-10T10:28:35.867Z	0	0
2023-12-10T10:29:04.904Z	0	0
2023-12-10T10:29:45.589Z	0	0
2023-12-10T10:30:15.088Z	0	0
2023-12-10T10:30:46.252Z	0	0
2023-12-10T10:31:16.847Z	0	0
2023-12-10T10:31:46.962Z	0	0
2023-12-10T10:32:16.910Z	0	0
2023-12-10T10:32:47.036Z	0	0
2023-12-10T10:33:17.940Z	0	0
2023-12-10T10:33:48.364Z	0	0
2023-12-10T10:34:18.842Z	0	0
2023-12-10T10:34:49.868Z	0	0
2023-12-10T10:35:20.893Z	0	0
2023-12-10T10:35:50.878Z	0	0
2023-12-10T10:36:21.911Z	0	0
2023-12-10T10:36:26.298Z	0	0
2023-12-10T10:41:41.049Z	0	0
2023-12-10T10:41:45.890Z	0	0
2023-12-10T10:46:44.135Z	0	0
2023-12-10T10:47:15.079Z	0	0
2023-12-10T10:47:46.500Z	0	0
2023-12-10T10:48:24.830Z	0	0
2023-12-10T10:48:55.318Z	0	0
2023-12-10T10:49:26.251Z	0	0
2023-12-10T10:49:56.031Z	0	0
2023-12-10T10:50:28.505Z	0	0
2023-12-10T10:50:57.071Z	0	0
2023-12-10T10:51:27.895Z	0	0
2023-12-10T10:51:57.977Z	0	0
2023-12-10T10:52:28.840Z	0	0
2023-12-10T10:52:58.896Z	0	0
2023-12-10T10:53:30.246Z	0	0
2023-12-10T10:53:59.937Z	0	0
2023-12-10T10:54:30.941Z	0	0
2023-12-10T10:55:01.920Z	0	0
2023-12-10T10:55:33.208Z	0	0
2023-12-10T10:56:03.470Z	0	0
2023-12-10T10:56:34.192Z	0	0
2023-12-10T10:57:07.740Z	0	0
2023-12-10T10:57:38.568Z	0	0
2023-12-10T10:58:10.205Z	0	0
2023-12-10T10:58:40.891Z	0	0
2023-12-10T10:59:10.436Z	0	0
2023-12-10T10:59:41.043Z	0	0
2023-12-10T11:00:12.003Z	0	0
2023-12-10T11:00:41.895Z	0	0
2023-12-10T11:01:11.974Z	0	0
2023-12-10T11:01:43.066Z	0	0
2023-12-10T11:02:13.988Z	0	0
2023-12-10T11:02:44.202Z	0	0
2023-12-10T11:03:24.687Z	0	0
2023-12-10T11:03:54.931Z	0	0
2023-12-10T11:04:24.959Z	0	0
2023-12-10T11:04:55.444Z	0	0
2023-12-10T11:05:26.062Z	0	0
2023-12-10T11:05:56.880Z	0	0
2023-12-10T11:06:27.418Z	0	0
2023-12-10T11:07:01.849Z	0	0
2023-12-10T11:07:32.454Z	0	0
2023-12-10T11:08:03.244Z	0	0
2023-12-10T11:08:33.078Z	0	0
2023-12-10T11:09:03.088Z	0	0
2023-12-10T11:09:33.280Z	0	0
2023-12-10T11:10:03.420Z	0	0
2023-12-10T11:10:33.975Z	0	0
2023-12-10T11:11:03.935Z	0	0
2023-12-10T11:11:34.911Z	0	0
2023-12-10T11:12:04.863Z	0	0
2023-12-10T11:12:36.959Z	0	0
2023-12-10T11:13:07.046Z	0	0
2023-12-10T11:13:37.519Z	0	0
2023-12-10T11:14:08.868Z	0	0
2023-12-10T11:14:39.417Z	0	0
2023-12-10T11:15:10.939Z	0	0
2023-12-10T11:15:41.893Z	0	0
2023-12-10T11:16:20.165Z	0	0
2023-12-10T11:16:50.906Z	0	0
2023-12-10T11:17:21.435Z	0	0
2023-12-10T11:17:52.944Z	0	0
2023-12-10T11:18:23.818Z	0	0
2023-12-10T11:19:05.124Z	0	0
2023-12-10T11:19:35.982Z	0	0
2023-12-10T11:20:07.907Z	0	0
2023-12-10T11:20:37.174Z	0	0
2023-12-10T11:21:06.404Z	0	0
2023-12-10T11:21:37.394Z	0	0
2023-12-10T11:22:07.910Z	0	0
2023-12-10T11:22:39.360Z	0	0
2023-12-10T11:23:09.989Z	0	0
2023-12-10T11:23:40.874Z	0	0
2023-12-10T11:24:11.742Z	0	0
2023-12-10T11:24:41.910Z	0	0
2023-12-10T11:25:11.906Z	0	0
2023-12-10T11:25:41.911Z	0	0
2023-12-10T11:26:13.944Z	0	0
2023-12-10T13:50:13.342Z	52.318305	13.127779
2023-12-10T13:51:24.220Z	0	0
2023-12-10T13:55:34.209Z	0	0
2023-12-10T13:56:05.009Z	0	0
2023-12-10T13:56:36.136Z	0	0
2023-12-10T13:57:15.443Z	0	0
2023-12-10T13:57:20.222Z	0	0
2023-12-10T13:57:51.009Z	0	0
2023-12-10T13:58:21.006Z	0	0
2023-12-10T13:58:51.967Z	0	0
2023-12-10T13:59:23.101Z	0	0
2023-12-10T14:00:24.059Z	0	0
2023-12-10T14:00:54.990Z	0	0
2023-12-10T14:01:26.029Z	0	0
2023-12-10T14:01:57.002Z	0	0
2023-12-10T14:02:28.021Z	0	0
2023-12-10T14:03:17.534Z	0	0
2023-12-10T14:03:48.164Z	0	0
2023-12-10T14:04:18.151Z	0	0
2023-12-10T14:04:48.338Z	0	0
2023-12-10T14:05:18.845Z	0	0
2023-12-10T14:05:49.094Z	0	0
2023-12-10T14:06:19.166Z	0	0
2023-12-10T14:07:21.794Z	0	0
2023-12-10T14:07:29.424Z	0	0
2023-12-10T14:07:59.878Z	0	0
2023-12-10T14:08:29.396Z	0	0
2023-12-10T14:09:01.021Z	0	0
2023-12-10T14:09:31.174Z	0	0
2023-12-10T14:10:02.120Z	0	0
2023-12-10T14:10:32.990Z	0	0
2023-12-10T14:11:04.050Z	0	0
2023-12-10T14:11:34.521Z	0	0
2023-12-10T14:12:06.263Z	0	0
2023-12-10T14:12:35.949Z	0	0
2023-12-10T14:13:06.959Z	0	0
2023-12-10T14:13:38.231Z	0	0
2023-12-10T14:14:07.993Z	0	0
2023-12-10T14:14:38.300Z	0	0
2023-12-10T14:15:08.926Z	0	0
2023-12-10T14:15:51.089Z	0	0
2023-12-10T14:16:04.115Z	0	0
2023-12-10T14:16:07.812Z	0	0
2023-12-10T14:16:23.444Z	52.317089	13.128235
2023-12-10T14:16:26.193Z	0	0
2023-12-10T14:19:48.218Z	0	0
2023-12-10T14:27:59.197Z	0	0
2023-12-10T15:46:02.307Z	0	0
2023-12-10T15:53:03.868Z	0	0
2023-12-10T15:53:10.275Z	0	0
2023-12-10T15:53:14.720Z	0	0
2023-12-10T15:54:45.342Z	0	0
2023-12-10T15:55:16.192Z	0	0
2023-12-10T15:55:45.390Z	0	0
2023-12-10T15:56:17.012Z	0	0
2023-12-10T15:56:46.959Z	0	0
2023-12-10T15:57:17.058Z	0	0
2023-12-10T15:57:48.042Z	0	0
2023-12-10T15:58:18.443Z	0	0
2023-12-10T16:03:46.568Z	0	0
2023-12-10T16:09:00.081Z	0	0
2023-12-10T16:14:10.932Z	0	0
2023-12-10T16:19:32.891Z	0	0
2023-12-10T16:24:42.951Z	0	0
2023-12-10T16:30:03.807Z	0	0
2023-12-10T16:32:09.601Z	0	0
2023-12-10T16:35:19.045Z	0	0
2023-12-10T16:35:49.013Z	0	0
2023-12-10T16:36:18.459Z	0	0
2023-12-10T16:36:48.888Z	0	0
2023-12-10T16:37:19.891Z	0	0
2023-12-10T16:37:49.955Z	0	0
2023-12-10T16:38:24.204Z	0	0
2023-12-10T16:38:54.526Z	0	0
2023-12-10T16:39:24.897Z	0	0
2023-12-10T16:39:55.880Z	0	0
2023-12-10T16:40:25.831Z	0	0
2023-12-10T16:40:55.917Z	0	0
2023-12-10T16:41:25.924Z	0	0
2023-12-10T16:41:56.871Z	0	0
2023-12-10T16:42:26.814Z	0	0
2023-12-10T16:42:57.304Z	0	0
2023-12-10T16:43:27.904Z	0	0
2023-12-10T16:43:57.946Z	0	0
2023-12-10T16:50:40.249Z	52.318305	13.127779
2023-12-10T16:52:37.898Z	0	0
2023-12-10T16:56:05.294Z	0	0
2023-12-10T16:57:06.152Z	0	0
2023-12-10T16:57:18.899Z	0	0
2023-12-10T16:57:32.278Z	0	0
2023-12-10T16:57:47.592Z	0	0
2023-12-10T16:58:07.571Z	0	0
2023-12-10T16:58:19.908Z	0	0
2023-12-10T16:58:49.913Z	0	0
2023-12-10T16:59:19.890Z	0	0
2023-12-10T16:59:50.918Z	0	0
2023-12-10T17:00:20.972Z	0	0
2023-12-10T17:00:52.201Z	0	0
2023-12-10T17:01:22.044Z	0	0
2023-12-10T17:01:53.124Z	0	0
2023-12-10T17:02:23.910Z	0	0
2023-12-10T17:02:54.476Z	0	0
2023-12-10T17:03:25.997Z	0	0
2023-12-10T17:03:55.990Z	0	0
2023-12-10T17:04:26.085Z	0	0
2023-12-10T17:04:57.007Z	0	0
2023-12-10T17:05:27.460Z	0	0
2023-12-10T17:06:07.390Z	0	0
2023-12-10T17:06:44.626Z	0	0
2023-12-10T17:07:14.938Z	0	0
2023-12-10T17:07:46.051Z	0	0
2023-12-10T17:08:16.872Z	0	0
2023-12-10T17:08:48.034Z	0	0
2023-12-10T17:09:18.961Z	0	0
2023-12-10T17:09:48.954Z	0	0
2023-12-10T17:10:19.560Z	0	0
2023-12-10T17:10:49.968Z	0	0
2023-12-10T17:11:19.882Z	0	0
2023-12-10T17:11:51.050Z	0	0
2023-12-10T17:12:21.899Z	0	0
2023-12-10T17:12:53.034Z	0	0
2023-12-10T17:13:24.508Z	0	0
2023-12-10T17:13:54.952Z	0	0
2023-12-10T17:14:26.019Z	0	0
2023-12-10T17:14:56.874Z	0	0
2023-12-10T17:15:27.000Z	0	0
2023-12-10T17:15:57.155Z	0	0
2023-12-10T17:16:37.664Z	0	0
2023-12-10T17:17:07.844Z	0	0
2023-12-10T17:17:37.980Z	0	0
2023-12-10T17:18:08.916Z	0	0
2023-12-10T17:18:39.202Z	0	0
2023-12-10T17:19:09.873Z	0	0
2023-12-10T17:19:40.925Z	0	0
2023-12-10T17:20:11.110Z	0	0
2023-12-10T17:20:41.929Z	0	0
2023-12-10T17:21:13.019Z	0	0
2023-12-10T17:21:44.007Z	0	0
2023-12-10T17:22:15.059Z	0	0
2023-12-10T17:22:45.921Z	0	0
2023-12-10T17:23:16.412Z	0	0
2023-12-10T17:23:47.183Z	0	0
2023-12-10T17:24:18.046Z	0	0
2023-12-10T17:24:48.898Z	0	0
2023-12-10T17:25:18.910Z	0	0
2023-12-10T17:25:50.030Z	0	0
2023-12-10T17:26:20.912Z	0	0
2023-12-10T17:26:51.395Z	0	0
2023-12-10T17:27:29.263Z	0	0
2023-12-10T17:27:59.428Z	0	0
2023-12-10T17:28:30.941Z	0	0
2023-12-10T17:29:01.557Z	0	0
2023-12-10T17:29:32.969Z	0	0
2023-12-10T17:30:04.018Z	0	0
2023-12-10T17:30:35.041Z	0	0
2023-12-10T17:31:04.883Z	0	0
2023-12-10T17:31:35.912Z	0	0
2023-12-10T17:32:06.869Z	0	0
2023-12-10T17:32:37.501Z	0	0
2023-12-10T17:33:08.070Z	0	0
2023-12-10T17:33:38.984Z	0	0
2023-12-10T17:34:09.020Z	0	0
2023-12-10T17:34:40.216Z	0	0
2023-12-10T17:35:10.119Z	0	0
2023-12-10T17:35:39.950Z	0	0
2023-12-10T17:36:10.955Z	0	0
2023-12-10T17:36:41.095Z	0	0
2023-12-10T17:37:12.003Z	0	0
2023-12-10T17:37:43.173Z	0	0
2023-12-10T17:38:12.939Z	0	0
2023-12-10T17:38:43.025Z	0	0
2023-12-10T17:39:13.034Z	0	0
2023-12-10T17:39:43.949Z	0	0
2023-12-10T17:40:15.068Z	0	0
2023-12-10T17:40:49.193Z	0	0
2023-12-10T17:41:19.887Z	0	0
2023-12-10T17:41:50.055Z	0	0
2023-12-10T17:42:20.985Z	0	0
2023-12-10T17:42:51.056Z	0	0
2023-12-10T17:43:21.565Z	0	0
2023-12-10T17:43:51.416Z	0	0
2023-12-10T17:44:22.474Z	0	0
2023-12-10T17:44:52.051Z	0	0
2023-12-10T17:45:22.197Z	0	0
2023-12-10T17:45:51.929Z	0	0
2023-12-10T17:46:23.071Z	0	0
2023-12-10T17:46:53.235Z	0	0
2023-12-10T17:47:23.443Z	0	0
2023-12-10T17:47:58.183Z	0	0
2023-12-10T17:48:28.947Z	0	0
2023-12-10T17:48:58.588Z	0	0
2023-12-10T17:49:29.887Z	0	0
2023-12-10T17:50:00.901Z	0	0
2023-12-10T17:50:31.891Z	0	0
2023-12-10T18:59:14.515Z	0	0
2023-12-10T18:59:19.757Z	0	0
2023-12-10T19:04:41.588Z	0	0
2023-12-10T19:04:46.341Z	0	0
2023-12-10T19:10:09.144Z	0	0
2023-12-10T19:10:40.189Z	0	0
2023-12-10T19:11:11.457Z	0	0
2023-12-10T19:11:40.759Z	0	0
2023-12-10T19:12:12.344Z	0	0
2023-12-10T19:12:43.498Z	0	0
2023-12-10T19:13:13.097Z	0	0
2023-12-10T19:13:43.758Z	0	0
2023-12-10T19:14:13.806Z	0	0
2023-12-10T19:14:44.826Z	0	0
2023-12-10T19:15:15.846Z	0	0
2023-12-10T19:15:46.502Z	0	0
2023-12-10T19:16:24.689Z	0	0
2023-12-10T19:16:55.560Z	0	0
2023-12-10T19:17:25.990Z	0	0
2023-12-10T19:17:56.426Z	0	0
2023-12-10T19:18:27.031Z	0	0
2023-12-10T19:19:05.451Z	0	0
2023-12-10T19:19:36.686Z	0	0
2023-12-10T19:20:06.784Z	0	0
2023-12-10T19:20:36.296Z	0	0
2023-12-10T19:21:07.880Z	0	0
2023-12-10T19:21:37.494Z	0	0
2023-12-10T19:22:08.472Z	0	0
2023-12-10T19:22:37.915Z	0	0
2023-12-10T19:23:09.291Z	0	0
2023-12-10T19:23:39.269Z	0	0
2023-12-10T19:24:10.347Z	0	0
2023-12-10T19:24:40.493Z	0	0
2023-12-10T19:25:10.785Z	0	0
2023-12-10T19:25:42.172Z	0	0
2023-12-10T19:26:12.113Z	0	0
2023-12-10T19:26:41.734Z	0	0
2023-12-10T19:27:12.621Z	0	0
2023-12-10T19:27:42.718Z	0	0
2023-12-10T19:28:13.351Z	0	0
2023-12-10T19:28:44.142Z	0	0
2023-12-10T19:29:15.115Z	0	0
2023-12-10T19:29:55.652Z	0	0
2023-12-10T19:30:25.485Z	0	0
2023-12-10T19:30:56.533Z	0	0
2023-12-10T19:31:27.625Z	0	0
2023-12-10T19:31:58.727Z	0	0
2023-12-10T19:32:29.556Z	0	0
2023-12-10T19:33:00.573Z	0	0
2023-12-10T19:33:31.837Z	0	0
2023-12-10T19:34:02.780Z	0	0
2023-12-10T19:34:33.107Z	0	0
2023-12-10T19:35:03.898Z	0	0
2023-12-10T19:35:34.072Z	0	0
2023-12-10T19:36:03.590Z	0	0
2023-12-10T19:36:34.806Z	0	0
2023-12-10T19:37:04.771Z	0	0
2023-12-10T19:37:36.080Z	0	0
2023-12-10T19:38:06.093Z	0	0
2023-12-10T19:38:40.556Z	0	0
2023-12-10T19:38:45.487Z	0	0
2023-12-10T19:39:16.108Z	0	0
2023-12-10T19:39:46.087Z	0	0
2023-12-10T19:40:16.912Z	0	0
2023-12-10T19:40:46.395Z	0	0
2023-12-10T19:41:17.338Z	0	0
2023-12-10T19:41:48.328Z	0	0
2023-12-10T19:42:19.000Z	0	0
2023-12-10T19:42:49.129Z	0	0
2023-12-10T19:43:19.741Z	0	0
2023-12-10T19:43:50.558Z	0	0
2023-12-10T19:44:26.773Z	0	0
2023-12-10T19:44:57.188Z	0	0
2023-12-10T19:45:37.557Z	0	0
2023-12-10T19:46:08.538Z	0	0
2023-12-10T19:46:38.777Z	0	0
2023-12-10T19:47:08.665Z	0	0
2023-12-10T19:47:39.970Z	0	0
2023-12-10T19:48:20.235Z	0	0
2023-12-10T19:48:51.190Z	0	0
2023-12-10T19:49:20.655Z	0	0
2023-12-10T19:49:52.323Z	0	0
2023-12-10T19:50:22.780Z	0	0
2023-12-10T19:50:53.383Z	0	0
2023-12-10T19:51:24.185Z	0	0
2023-12-10T19:51:55.207Z	0	0
2023-12-10T19:52:25.147Z	0	0
2023-12-10T19:52:55.035Z	0	0
2023-12-10T19:53:25.127Z	0	0
2023-12-10T19:53:57.275Z	0	0
2023-12-10T19:54:27.214Z	0	0
2023-12-10T19:54:57.752Z	0	0
2023-12-10T19:55:28.019Z	0	0
2023-12-10T19:55:59.088Z	0	0
2023-12-10T19:56:29.183Z	0	0
2023-12-10T19:57:03.560Z	0	0
2023-12-10T19:57:24.957Z	52.318305	13.127779
2023-12-10T19:57:34.549Z	0	0
2023-12-10T20:28:02.827Z	52.318305	13.127779
2023-12-10T20:28:36.708Z	0	0
2023-12-10T20:33:32.858Z	0	0
2023-12-10T20:34:02.901Z	0	0
2023-12-10T20:34:32.903Z	0	0
2023-12-10T20:35:02.884Z	0	0
2023-12-10T20:35:34.009Z	0	0
2023-12-10T20:36:03.970Z	0	0
2023-12-10T20:36:34.827Z	0	0
2023-12-10T20:37:04.446Z	0	0
2023-12-10T20:37:34.937Z	0	0
2023-12-10T20:38:05.928Z	0	0
2023-12-10T20:38:40.139Z	0	0
2023-12-10T20:39:10.354Z	0	0
2023-12-10T20:39:40.793Z	0	0
2023-12-10T20:40:10.446Z	0	0
2023-12-10T20:40:41.486Z	0	0
2023-12-10T20:41:13.040Z	0	0
2023-12-10T20:41:42.524Z	0	0
2023-12-10T20:42:13.900Z	0	0
2023-12-10T20:42:44.958Z	0	0
2023-12-10T20:43:14.442Z	0	0
2023-12-10T20:43:45.561Z	0	0
2023-12-10T20:44:15.972Z	0	0
2023-12-10T20:44:46.464Z	0	0
2023-12-10T20:45:23.191Z	0	0
2023-12-10T20:45:53.961Z	0	0
2023-12-10T20:46:23.398Z	0	0
2023-12-10T20:46:54.893Z	0	0
2023-12-10T20:47:25.020Z	0	0
2023-12-10T20:48:03.158Z	0	0
2023-12-10T20:48:07.724Z	0	0
2023-12-10T20:48:38.956Z	0	0
2023-12-10T20:49:08.543Z	0	0
2023-12-10T20:49:39.338Z	0	0
2023-12-10T20:50:09.911Z	0	0
2023-12-10T20:50:39.979Z	0	0
2023-12-10T20:51:09.990Z	0	0
2023-12-10T20:51:40.553Z	0	0
2023-12-10T20:52:10.310Z	0	0
2023-12-10T20:52:41.064Z	0	0
2023-12-10T20:53:11.513Z	0	0
2023-12-10T20:53:41.432Z	0	0
2023-12-10T20:54:12.851Z	0	0
2023-12-10T20:54:42.408Z	0	0
2023-12-10T20:55:13.948Z	0	0
2023-12-10T20:55:44.941Z	0	0
2023-12-10T20:56:15.012Z	0	0
2023-12-10T20:56:45.058Z	0	0
2023-12-10T20:57:14.450Z	0	0
2023-12-10T20:57:45.435Z	0	0
2023-12-10T20:58:16.385Z	0	0
2023-12-10T20:58:46.999Z	0	0
2023-12-10T20:59:16.880Z	0	0
2023-12-10T20:59:46.976Z	0	0
2023-12-10T21:00:18.029Z	0	0
2023-12-10T21:00:48.874Z	0	0
2023-12-10T21:01:18.930Z	0	0
2023-12-10T21:01:49.527Z	0	0
2023-12-10T21:02:20.457Z	0	0
2023-12-10T21:03:00.754Z	0	0
2023-12-10T21:03:31.537Z	0	0
2023-12-10T21:04:02.956Z	0	0
2023-12-10T21:04:32.984Z	0	0
2023-12-10T21:05:03.889Z	0	0
2023-12-10T21:05:34.929Z	0	0
2023-12-10T21:06:04.496Z	0	0
2023-12-10T21:06:39.751Z	0	0
2023-12-10T21:07:09.886Z	0	0
2023-12-10T21:07:39.376Z	0	0
2023-12-10T21:08:09.501Z	0	0
2023-12-10T21:08:40.922Z	0	0
2023-12-10T21:09:10.394Z	0	0
2023-12-10T21:09:41.916Z	0	0
2023-12-10T21:10:12.007Z	0	0
2023-12-10T21:10:48.191Z	0	0
2023-12-10T21:11:19.016Z	0	0
2023-12-10T21:11:49.782Z	0	0
2023-12-10T21:12:21.025Z	0	0
2023-12-10T21:12:50.842Z	0	0
2023-12-10T21:13:21.855Z	0	0
2023-12-10T21:13:51.898Z	0	0
2023-12-10T21:14:22.432Z	0	0
2023-12-10T21:14:53.861Z	0	0
2023-12-10T21:15:24.861Z	0	0
2023-12-10T21:15:54.412Z	0	0
2023-12-10T21:16:34.211Z	0	0
2023-12-10T21:17:05.037Z	0	0
2023-12-10T21:17:34.989Z	0	0
2023-12-10T21:18:04.521Z	0	0
2023-12-10T21:18:36.069Z	0	0
2023-12-10T21:19:13.904Z	0	0
2023-12-10T21:19:44.853Z	0	0
2023-12-10T21:20:14.859Z	0	0
2023-12-10T21:20:45.893Z	0	0
2023-12-10T21:21:16.898Z	0	0
2023-12-10T21:21:48.092Z	0	0
2023-12-10T21:22:18.841Z	0	0
2023-12-10T21:22:48.340Z	0	0
2023-12-10T21:23:18.926Z	0	0
2023-12-10T21:23:49.473Z	0	0
2023-12-10T21:24:20.842Z	0	0
2023-12-10T21:24:52.076Z	0	0
2023-12-10T21:25:22.531Z	0	0
2023-12-10T21:25:53.999Z	0	0
2023-12-10T21:26:24.344Z	0	0
2023-12-10T21:26:54.546Z	0	0
2023-12-10T21:27:24.502Z	0	0
2023-12-11T09:00:09.698Z	52.318305	13.127779
2023-12-11T09:00:19.126Z	52.318305	13.127779
2023-12-11T09:00:20.410Z	52.318305	13.127779
2023-12-11T09:02:44.848Z	0	0
2023-12-11T09:03:23.635Z	0	0
2023-12-11T09:05:31.841Z	0	0
2023-12-11T09:10:29.716Z	0	0
2023-12-11T09:10:56.218Z	0	0
2023-12-11T09:11:07.485Z	0	0
2023-12-11T09:11:50.906Z	0	0
2023-12-11T09:12:24.993Z	0	0
2023-12-11T09:12:44.445Z	0	0
2023-12-11T09:13:08.304Z	0	0
2023-12-11T09:13:39.226Z	0	0
2023-12-11T09:14:09.488Z	0	0
